Name,Price,Discount,Category
"NIVEA Pearl & Beauty Anti-Perspirant Rollon, 48h - 50ml (Pack Of 2)",1000,0,Let's celebrate love
"NIVEA MEN Deep Antibacterial Anti-Perspirant Rollon,48h - 50ml (Pack Of 2)",1040,0,Let's celebrate love
"NIVEA Pearl & Beauty Black Pearl Fine Fragrance Anti-Perspirant Roll-On, 48h - 50ml (Pack Of 2)",1040,0,Let's celebrate love
Jameson Jameson Irish Whiskey - 1 Litre,2999,0,Let's celebrate love
NIVEA Waterlily & Oil Shower Gel For Women 250ml (Pack Of 2),1190,0,Let's celebrate love
Nunix R5 Hot & Normal Free Standing Water Dispenser - White,4294,0,Let's celebrate love
Jameson Jameson Irish Whiskey - 750 Ml,2199,0,Let's celebrate love
"NIVEA His & Hers Deo Pack - Deep Roll-On - 50ml, Pearl & Beauty Roll-On - 50ml",1040,0,Let's celebrate love
"NIVEA Radiant & Beauty Advanced Care Lotion For Women - 400ml (Pack Of 2) + Pearl & Beauty Anti-Perspirant Rollon For Women, 48h - 50ml",1460,0,Let's celebrate love
"NIVEA Perfect & Radiant Luminous630 Anti Dark Marks Serum, 30ml & Day Cream, 40ml",3999,0,Let's celebrate love
NIVEA Perfect & Radiant Even Tone Day Cream SPF 15 For Women-50ml,585,0,Let's celebrate love
"NIVEA MEN Deep Antibacterial Anti-Perspirant Spray, 48h -150ml (Pack Of 2)",1241,0,Let's celebrate love
NIVEA Lemongrass & Oil Shower Gel For Women - 250ml (Pack Of 2),1190,0,Let's celebrate love
NIVEA Q10 Power Anti-Wrinkle Day Cream 50ml & Night Cream 50ml,2999,0,Let's celebrate love
Ballantine Ballantine Blended Scotch Whiskey - 1 Litre,2670,0,Let's celebrate love
William Lawson's William Lawson's Scotch Whisky – 750ml,1662,0,Let's celebrate love
"NIVEA Indulge Gift Pack - (Nourishing Cocoa Body Lotion 400ml,Waterlily Shower Gel 250ml & Pearl & Beauty Roll-On 50ml)",1700,0,Let's celebrate love
NIVEA Lipbalm Hydro Care - 4.8g,296,0,Let's celebrate love
NIVEA Refreshing Face Wash For Women - 150ml (Pack Of 2),1510,0,Let's celebrate love
NIVEA Watermelon Shine Lip Balm For Women - 4.8g (Pack Of 2),757,0,Let's celebrate love
NIVEA Perfect & Radiant Luminous630 Anti Dark Marks Serum - 30ml-pack Of 2,5610,0,Let's celebrate love
Nunix AF-5 Air Fryer Healthier Oil Free Fryer And Fries Maker,5994,0,Let's celebrate love
Premier PM-90 Single Door Fridge – 90L,18540,0,Let's celebrate love
Nunix 6L Electric Chips Deep Fryer,4468,0,Let's celebrate love
Martini Martini Fierro 750ml,2204,0,Let's celebrate love
NIVEA Express Hydration Body Lotion For Women - 200ml,270,0,Let's celebrate love
NIVEA Lipbalm Classic/essential - 4.8g,296,0,Let's celebrate love
Beefeater Beefeater London Pink Gin - 750ML,2699,0,Let's celebrate love
NIVEA MEN Maximum Hydration Body Lotion For Men - 200ml,281,0,Let's celebrate love
NIVEA Moisturising Sun Lotion SPF 50+ - 200ml,2078,0,Let's celebrate love
NIVEA Perfect & Radiant Detox Skin Care Pack,2220,0,Let's celebrate love
NIVEA MEN Lipbalm For Men- Active - 4.8g,296,0,Let's celebrate love
NIVEA Cr?¿me Soft Shower Cream For Women - 250ml,534,0,Let's celebrate love
NIVEA Black & White Invisible Silky Smooth Anti-Perspirant Rollon-50ml,540,0,Let's celebrate love
NIVEA Blackberry Shine Lip Balm For Women - 4.8g (Pack Of 2),790,0,Let's celebrate love
NIVEA Q10 Power Anti-Wrinkle Night Cream For Women - 50ml,1440,0,Let's celebrate love
"NIVEA Protective Care Hand Cream With Beeswax, 75ml",325,0,Let's celebrate love
Nunix R5 Hot & Normal Free Standing Water Dispenser - White,4294,3,Top Deals on Home | Up to 40% Off
Nunix AF-5 Air Fryer Healthier Oil Free Fryer And Fries Maker,5994,3,Top Deals on Home | Up to 40% Off
Premier PM-90 Single Door Fridge – 90L,18540,3,Top Deals on Home | Up to 40% Off
Nunix 6L Electric Chips Deep Fryer,4468,3,Top Deals on Home | Up to 40% Off
Premier Washing Machine Twin Tub 10kg Washer 6kg Dryer,27547,3,Top Deals on Home | Up to 40% Off
Jikokoa Xtra - Black,3141,3,Top Deals on Home | Up to 40% Off
AILYONS FK-0301 Stainless Steel 1.8L Electric Kettle-Black,689,3,Top Deals on Home | Up to 40% Off
AILYONS HD-199A Electric Dry Iron Box Silver & Black,929,3,Top Deals on Home | Up to 40% Off
AILYONS HD-198A Electric Dry Iron Box White & Blue,799,3,Top Deals on Home | Up to 40% Off
AILYONS FK-0306 Stainless Steel 1.8L Electric Kettle-White,809,3,Top Deals on Home | Up to 40% Off
AILYONS FK-0308 Stainless Steel 2.2L Electric Kettle,1059,3,Top Deals on Home | Up to 40% Off
Roch RFR-120S-I Single Door Refrigerator - 90 Litres - Silver,17599,3,Top Deals on Home | Up to 40% Off
AILYONS TYB-205 Blender 2In1 With GrinderMachine 1.5LBlack,1799,3,Top Deals on Home | Up to 40% Off
AILYONS AFK-112 Water Dispenser Hot Cold And Normal With Storage Cabinet,6499,3,Top Deals on Home | Up to 40% Off
Annov 7-Speed Portable Hand Mixer  With Bowl,1099,3,Top Deals on Home | Up to 40% Off
Annov 2  Slice Bread Toaster - 700W - White,849,3,Top Deals on Home | Up to 40% Off
HOMMY 3 Column Portable Wardrobe-Brown,2499,3,Top Deals on Home | Up to 40% Off
AILYONS FK-0318 Stainless Steel 3.5L Electric Kettle-Ultra Plus Kettle.,1599,3,Top Deals on Home | Up to 40% Off
10kg Digital Kitchen Electronic Cooking Weighing Scale,499,3,Top Deals on Home | Up to 40% Off
"Roch RMW-20PX9-B (B) Microwave Oven, 700W, 20L - Black",7899,3,Top Deals on Home | Up to 40% Off
AILYONS FK-0310 Stainless Steel 2.2L Electric Water Kettle-Black,1039,3,Top Deals on Home | Up to 40% Off
"VON VADZ0002K, Portable Water Dispenser - Black",959,3,Top Deals on Home | Up to 40% Off
"HUILE Hand Press Pump For Dispenser Suitable Homes,Schools,Offices",480,3,Top Deals on Home | Up to 40% Off
"Multicolor Duvet Blanket, Sheet, 2 Pillow Cases",2999,3,Top Deals on Home | Up to 40% Off
VON Von VALS-75BWY Twin Tub Washing Machine - 7.5Kg,20995,3,Top Deals on Home | Up to 40% Off
Annov Dry Iron -  White,789,3,Top Deals on Home | Up to 40% Off
Electric Automatic Water Dispenser Pump Rechargeable White,799,3,Top Deals on Home | Up to 40% Off
Sonar C7 Hot And Normal Water Dispenser -blue And White,3699,3,Top Deals on Home | Up to 40% Off
VON 1.7L CORDLESS KETTLE VSKL17BNK WHITE AND BLACK,2395,3,Top Deals on Home | Up to 40% Off
Roch RFR-120S-I Single Door Refrigerator - 90 Litres - Silver,18599,3,Top Deals on Home | Up to 40% Off
Automatic Water Dispenser Pump Electric Rechargeable Pump Home Office Pump,599,3,Top Deals on Home | Up to 40% Off
AILYONS TYB-205 Blender 2In1 With Grinder Machine 1.5L Red,1799,3,Top Deals on Home | Up to 40% Off
Lyons FY-1731 Blender 2 In 1 With Grinder Machines  1.5L,1699,3,Top Deals on Home | Up to 40% Off
"AILYONS GS014-1, 2 Burner Glass Top & Infrared Double Burner",2599,3,Top Deals on Home | Up to 40% Off
10kg Digital Kitchen Scale Cooking Weighing Scale,539,3,Top Deals on Home | Up to 40% Off
Vitron VB-815 - 2in1 Blender - 1.5L - 350W - White & Blue,1650,3,Top Deals on Home | Up to 40% Off
HOMMY Maroon Portable Wardrobe 3 Column - Maroon,2499,3,Top Deals on Home | Up to 40% Off
5*6- Metallic Stands Mosquito Net,1330,3,Top Deals on Home | Up to 40% Off
Mosquito Net With Metallic Stand 4 By 6 - Purple,1330,3,Top Deals on Home | Up to 40% Off
Superfoam Morning Glory Medium Density Quilted  -Grey & Blue,14737,3,Top Deals on Home | Up to 40% Off
"Infinix Smart 7 HD, 6.6"", 2GB RAM, 64GB, 5000mAh, 4G(DUAL SIM) - Ink Black.",12249,34,More Deals on Phones & Accessories
Fast Charging 10000mAh Power Charging Bank Black,899,34,More Deals on Phones & Accessories
Ace Elec M10 Wireless  Bluetooth 5.1 Earphones Dual LED Display,610,34,More Deals on Phones & Accessories
Stereo F9 Bluetooth Earphone  Power Headset,660,34,More Deals on Phones & Accessories
Wireless Bluetooth In-Ear Earphone Stereo Headset,570,34,More Deals on Phones & Accessories
ARHANORY Phone Tripod Stand Mobile Phone Holder Mount Ring Light Set Selfie Stick-Black,499,34,More Deals on Phones & Accessories
"Infinix Smart 7 HD, 6.6"", 2GB RAM, 64GB, 5000mAh, 4G(DUAL SIM) - Jade White",12249,34,More Deals on Phones & Accessories
"6"" Ring Light Mirror For Selfie YouTube Video Phone Holder Stand Shooting With 3 Light Modes",699,34,More Deals on Phones & Accessories
"Nokia C32, 64GB + 4GB (Upto 7GB RAM) 5000MAh, Android 13, Black-Charcoal",16999,34,More Deals on Phones & Accessories
Oraimo FreePods Lite ENC 40-hour Playtime Havybass True Wireless Earbuds,2100,34,More Deals on Phones & Accessories
Oraimo Rock Stereo Bass Super Long Playtime IPX5 Waterproof True Wireless Earbuds,2100,34,More Deals on Phones & Accessories
"Samsung Galaxy A14, 6.6"", 128GB + 4GB(Dual SIM), 5000 MAh, +CLASSY  GIFTS",26599,34,More Deals on Phones & Accessories
General Electric DCQ D2 Power Banks 20000 MAh,1800,34,More Deals on Phones & Accessories
Wireless Earphones Bluetooth 5.3 Finger Touch Headset HIFI Slide Cover.,770,34,More Deals on Phones & Accessories
Qwen Wireless Earbuds In-ear Bluetooth Earphones Digital LED Display,700,34,More Deals on Phones & Accessories
Wireless Fingerprint Touch Bluetooth 5.0 Earphone With Mic,610,34,More Deals on Phones & Accessories
Gionee DCQ D1 Power Banks 10000 MAh,1100,34,More Deals on Phones & Accessories
Macaroon Bluetooth Wireless Earphones Sound Headsets Noise Cancelling HD Binaural Call -BLACK,647,34,More Deals on Phones & Accessories
"XIAOMI Redmi 12C, 6.71"", 4GB + 128GB, 50MP CAM, 5000mAh, Blue",17599,34,More Deals on Phones & Accessories
Mirror Face 10000mAh Portable Power Charging Bank,899,34,More Deals on Phones & Accessories
"Tecno Spark 10C, 6.6"", 128GB + 4GB, Dual SIM, 5000mAh + Smart Watch & Power Bank",17999,34,More Deals on Phones & Accessories
I1 Bluetooth Wireless Earphone Earbuds  IOS/Android,490,34,More Deals on Phones & Accessories
"Freeyond F9,3GB+128GB,6.52"" 4G Smartphone,13.0MP 5000mAh, Dual SIM Android Phones",13100,34,More Deals on Phones & Accessories
Portable Phone Holder Adjustable Phone Stand & Ipad Stand Holder(Black),120,34,More Deals on Phones & Accessories
Remote Bluetooth Selfie Stick +Tripod Stand + Fill Light  Multiple Function,690,34,More Deals on Phones & Accessories
Bluetooth Wireless Earphones Sound Headsets Noise Cancelling HD Binaural Call Earbuds MiNi,579,34,More Deals on Phones & Accessories
"Samsung Galaxy A14, 6.6"", 64GB + 4GB, 50MP, Dual SIM, 5000mAh, Silver + Free Gifts",21099,34,More Deals on Phones & Accessories
Ace Elec ACEELEC F9 Wireless Fingerprint Touch Bluetooth Headset,560,34,More Deals on Phones & Accessories
Men's Chest Bags Waterproof Casual Waist Bags Short Trip Travel Carry Bag,599,34,More Deals on Phones & Accessories
"Oraimo Smartwatch Lite  1.69'' TFT With Call & Message Reminder, 61 Sport Modes-Black",4500,34,More Deals on Phones & Accessories
"Itel A04, 6.3"" Display, 32GB Storage + 2GB RAM, 4000mAh...+MAR11",8685,34,More Deals on Phones & Accessories
Men's Chest Bags Waterproof Casual Waist Bags Short Trip Travel Carry Bag,599,34,More Deals on Phones & Accessories
Sports Wireless Bluetooth Earphone Neck Hanging Headset,315,34,More Deals on Phones & Accessories
"Oraimo Deeper Bass, HD Sound Earphone + Mic",360,34,More Deals on Phones & Accessories
Oraimo 20000mAh Powerbank,2850,34,More Deals on Phones & Accessories
"XIAOMI Redmi A2+, 6.52"", 2GB+32GB, 8.0MP, 5000mAh, 4G , Dual SIM - Black",11499,34,More Deals on Phones & Accessories
Oraimo 10000mAh Power-Bank OPB-P110DN,1520,34,More Deals on Phones & Accessories
"Nokia 105 Africa Edition - 1.77"" - Wireless FM Radio -  800mAh - Charcoal Black",2500,34,More Deals on Phones & Accessories
Bluetooth 5.1 Wireless Headphones Bluetooth Earphones 50Hrs Playtime Wireless Earbuds,849,34,More Deals on Phones & Accessories
"SIMI S502 - 5.""  HD + 1GB And 16GB.",4999,34,More Deals on Phones & Accessories
Fashion 4Pairs Finest Cotton Freesize Unisex Plain Invisible Socks,227,12,Men's Clothing
Fashion 6Pcs Soft Cotton Brief Men's Boxers – Waist 29-35inc,789,12,Men's Clothing
Fashion 6-Pack Men's Cotton Woven Boxers - Assorted,1199,12,Men's Clothing
Fashion 6Pcs Pure Cotton Checked Men's Boxers – Multicolor,1199,12,Men's Clothing
Fashion 6-Pack Men's Cotton Underwear Boxers - ASSORTED,1299,12,Men's Clothing
Fashion 3PACK Pure Cotton Brief Boxers Men's Underwear,699,12,Men's Clothing
"6pcs Mixed Assorted Colours, Llight Cotton Fabric Waist 28-32 Inches 28-32 Inches",599,12,Men's Clothing
Fashion 2 Piece Men's T-Shirt & Shorts Set,1258,12,Men's Clothing
Fashion 6PCS Men's Classic Stretchy Cotton Boxer-ASSORTED,1349,12,Men's Clothing
Fashion Men Trousers Pants Casual Track Pants Summer Plus Size Joggers Men's Clothing,899,12,Men's Clothing
Fashion Men's Color Stitching Polos Shirts Round Neck Short Sleeve T-shirt Business,784,12,Men's Clothing
Fashion 2 In 1 Men T-shirts Men Shorts Men Suits Pants,794,12,Men's Clothing
Fashion Checked Cotton Boxer Shorts - 3 Pieces - Assorted,799,12,Men's Clothing
Fashion 6Pcs Soft Cotton Checked Big Size Men's Boxers –for Trauser Size 34-45,799,12,Men's Clothing
Yixin 3 Pack Men's Summer Loose Short Sleeve T-shirt,919,12,Men's Clothing
Fashion 3Pcs Soft Cotton Brief Men's Boxers – Waist 29-35inc,477,12,Men's Clothing
Fashion Mens Casual Trousers Jogger Jean Sports Sweat Pants Official - Grey,962,12,Men's Clothing
Fashion Men's Casual Vintage Turtleneck Polo Long Sleeve Office Shirts,962,12,Men's Clothing
Fashion Men's 2 In 1 Short Sleeve T-Shirt & Shorts Set- Black,871,12,Men's Clothing
Fashion Men Pants Trousers Overalls Cargo Pants Men Clothes,754,12,Men's Clothing
Fashion 6Pcs Men Soft Spandex Brief Men's Boxers – Waist 29-35inc,699,12,Men's Clothing
Fashion Mens Sport Hoodies Casual Long Sleeves Cotton Sweatshirts Outdoor Overhead,1400,12,Men's Clothing
Fashion Men's Casual Pants Overall Trousers,710,12,Men's Clothing
Fashion Mens Lightweight Winter Varsity Jackets Business Comfort Casual Zipper Sport - White,1139,12,Men's Clothing
Fashion Men's Trendy Zipper Turtleneck Varsity Jackets Slim Sport Coats - White,1003,12,Men's Clothing
Fashion Mens Formal Shirts Casual Round Neck Short Sleeved T-shirt Polos - White,720,12,Men's Clothing
6Pcs Finest Quality Pure Cotton Checked Men's Boxers Comfortable Men Underwear,1377,12,Men's Clothing
Fashion Men's Casual Windbreak Lightweight Blazer Zipper Jacket & Coats - Dark Gray,920,12,Men's Clothing
Fashion 3 In 1 Men T-shirts Men Tops Tees Men Wear Clothes Polos,1099,12,Men's Clothing
Fashion Mens Casual Trousers Jean Official Jogger Sports - Black,988,12,Men's Clothing
Fashion Summer Mens Polos Casual Joggers T-shirt Business Trendy Short Sleeve Shirts Official,820,12,Men's Clothing
Fashion Mens Vintage Graffiti Floral Pattern Shirts Hawaii Beach Shirt Casual-Red,773,12,Men's Clothing
Fashion 2 In 1 Men's Short Sleeve Shorts Set - Black,888,12,Men's Clothing
Fashion Men's Jackets Coats Denim Lightweight Slim Casual Bomber Blazers-Brown,1860,12,Men's Clothing
Fashion Official Trouser Pant -Black-Slim Fit Office Wear Men,1099,12,Men's Clothing
Fashion 3PCs Pure Cotton Multicolor Men's Boxers – Multicolor,799,12,Men's Clothing
Fashion Hard Khaki Men's Trouser Casual-Green,1195,12,Men's Clothing
Fashion Men Pure Cotton White Longsleeve Button Slim Fit Official Casual Shirt,947,12,Men's Clothing
Fashion 3 Pcs Men's Short Sleeve T-shirt,999,12,Men's Clothing
Fashion Soft Khaki Trouser Stretch Slim Fit Casual,1299,12,Men's Clothing
Fashion 2 In 1 Men T-shirts Men Shorts Men Suits Pants,794,40,Men's T-shirts
Fashion 2 Piece Men's T-Shirt & Shorts Set,1258,40,Men's T-shirts
Yixin 3 Pack Men's Summer Loose Short Sleeve T-shirt,919,40,Men's T-shirts
Fashion Men's 2 In 1 Short Sleeve T-Shirt & Shorts Set- Black,871,40,Men's T-shirts
Fashion 3 In 1 Men T-shirts Men Tops Tees Men Wear Clothes Polos,1099,40,Men's T-shirts
Fashion 2 In 1 Men's Short Sleeve Shorts Set - Black,888,40,Men's T-shirts
Fashion 3 In 1 Men's T-Shirt Short Hello Africa Sleeve Shorts Set With Chain Black,899,40,Men's T-shirts
Fashion 2 Piece Set Men's T-Shirt & Shorts - Black,1150,40,Men's T-shirts
Fashion Men Printed T-shirt Slim Fit,832,40,Men's T-shirts
Fashion Men's Sleeveless Vest - Black/White/Grey,699,40,Men's T-shirts
Yixin 4 Pack Short Sleeve Men's T-shirt  - 4 Pieces,1462,40,Men's T-shirts
Fashion 2 In 1 Men's Short Sleeve Shorts Casual Set-White,1097,40,Men's T-shirts
"Fashion 3 SET Fashion Heavy Duty Cotton Plain T Shirt- MAROON,GRAY,JUNGLE GREEN",2850,40,Men's T-shirts
Fashion 6 Pack Round Neck Plain T-shirts,3500,40,Men's T-shirts
Fashion 2 In 1 Men's Short Sleeve Shorts Set - White,850,40,Men's T-shirts
Yixin 3 PCS/Sets Tshirt T-shirt Men Wear Men Suit Men Coat Short Sleeve Two White And One Black,1299,40,Men's T-shirts
Fashion 2pcs T-Shirt + Shorts Suit - Black,1220,40,Men's T-shirts
Jungle Green Kenyan Animal Print T-shirt,1300,40,Men's T-shirts
Yixin 3 PCS/Sets Tshirt T-shirt Men Wear Men Suit Men Coat Short Sleeve,1299,40,Men's T-shirts
Fashion Men Printed T-shirt Slim Fit,750,40,Men's T-shirts
Fashion Men T-shirts Tshirst Men Tops 3 PCS Clothes  Clothing,1099,40,Men's T-shirts
"Fashion Heavy Duty Plain T Shirt-Black,Grey,Maroon And White",2099,40,Men's T-shirts
"Fashion 2pcs Men's Fashion Printed T-Shirt+Pants Set, Basketball Tracksuit Set - Black",1380,40,Men's T-shirts
Fashion Men Printed T-shirt Slim Fit,550,40,Men's T-shirts
Defacto Man Oversize Fit Crew Neck Short Sleeve Knitted T-Shirt - Blue,944,40,Men's T-shirts
Defacto Man Core Regular Fit Crew Neck Knitted T-Shirt - White,808,40,Men's T-shirts
Fashion Men Muscle Hoodie Vest Sleeveless Pure Vests,679,40,Men's T-shirts
"Fashion Kenya Flag Logo , White Heavy  T-shirt",999,40,Men's T-shirts
Fashion Mens Shirts Vintage Casual Button-down T-shirts - Short Sleeve,812,40,Men's T-shirts
Fashion 3 In 1 Men's T-Shirt Short Hello Africa Sleeve Shorts Set With Chain White,930,40,Men's T-shirts
"Fashion Heavy Duty Plain T Shirt-White, Black And Grey",1749,40,Men's T-shirts
"Fashion Beautiful Kenya Logo,black Heavy  T-shirt",999,40,Men's T-shirts
Fashion 4 In 1 Men's V-Neck Cotton T-Shirts Short Sleeve,1750,40,Men's T-shirts
"Fashion Heavy Duty Plain T Shirt-Maroon,White, Navy Blue And Black",2249,40,Men's T-shirts
Fashion T-shirt 4-in-1 Men's Shirts Short Sleeve 100% High Quality Free 3-in-1 Socks,1766,40,Men's T-shirts
Arizona 3-in-1 Men's Shirts Short Sleeve T-shirt-Plain,1300,40,Men's T-shirts
Fashion Men's Fashion T-shirt Sweat-absorbent And Breathable Cool Material-Red,599,40,Men's T-shirts
VICTAN 3 PCS Standard Vest For Men Cotton (3 Vests),749,40,Men's T-shirts
Fashion Jungle Green Plain T-shirt,850,40,Men's T-shirts
Fashion T-shirt 4-in-1 Men's Shirts Short Sleeve 100% High Quality Free 3-in-1 Socks,1964,40,Men's T-shirts
